wav_filename,wav_filesize,transcript
common_voice_pt_20163019.wav,249644,um homem vestindo um casaco azul e jeans comendo um cachorro quente
common_voice_pt_20163020.wav,121388,quando não há campos não há para os santos
common_voice_pt_20163021.wav,99884,o velho burro não se alonga mas entende
common_voice_pt_20163023.wav,152108,como eles conseguiram improvisar em tão pouco tempo ela nunca saberá
common_voice_pt_20165578.wav,168236,dois artistas de rua estão fazendo truques com fogo
common_voice_pt_20165579.wav,161324,uma equipe em um campo de futebol
common_voice_pt_20165580.wav,165164,um homem está montando um wakeboard no oceano
common_voice_pt_20165581.wav,151340,uma mulher e um homem estão dançando na grama
common_voice_pt_20165797.wav,186668,um jogador de beisebol de atlanta está usando uma luva no campo interno
common_voice_pt_20165800.wav,143660,eles pularam pela janela
common_voice_pt_20165804.wav,153644,no emacs familiarize se com o modo de sub palavras
common_voice_pt_20165806.wav,139052,o carro no entanto não foi danificado
common_voice_pt_20165827.wav,109100,oh o que é isso
common_voice_pt_20165828.wav,88364,está na frente da casa dele
common_voice_pt_20165829.wav,216620,crianças e adultos nadam na grande piscina com escada vermelha
common_voice_pt_20165830.wav,108332,o besouro zumbiu no sol quente de junho
common_voice_pt_20165831.wav,61484,foi muito bom
common_voice_pt_20166054.wav,274988,quatro pessoas estão tocando instrumentos incluindo uma mulher vestida de preto tocando uma flauta
common_voice_pt_20166058.wav,136748,eu também experimentei uma solução mais sofisticada para este problema
common_voice_pt_20170376.wav,145964,mulheres sendo salpicadas por tinta vermelha
common_voice_pt_20170377.wav,173612,eu era o único paciente na sala de espera
common_voice_pt_20170379.wav,122156,lua manchada bonança garantida
common_voice_pt_20173701.wav,163628,um homem com uma mala está começando a se sentar em duas cadeiras
common_voice_pt_20173702.wav,211244,considerando o crescimento da população humana insetos pode ser a comida do futuro
common_voice_pt_20173703.wav,159788,um cão preto e branco com um colarinho azul anda através da grama
common_voice_pt_20173704.wav,88364,foi lá que o sábio viveu
common_voice_pt_20173717.wav,178988,duas mulheres jovens estão sentadas no meio fio e conversando
common_voice_pt_20173718.wav,202028,para comer e arranhar um homem precisa apenas começar
common_voice_pt_20173719.wav,132908,introdução à equipe da exposição
common_voice_pt_20173720.wav,199724,cinco adultos de terno e vestido tiram uma soneca em um pedaço de grama
common_voice_pt_20173727.wav,130604,então as grandes precauções vieram
common_voice_pt_20173728.wav,205868,um homem e um cachorro branco estão olhando para uma exibição de cartões postais
common_voice_pt_20173729.wav,109868,mude a posição do mouse
common_voice_pt_20173736.wav,172844,duas crianças brincando na neve perto de uma pilha de toras
common_voice_pt_20173737.wav,144428,a senhora está sentada a um bom jantar de frango
common_voice_pt_20173740.wav,140588,mandando um pistoleiro para me sequestrar
common_voice_pt_20173746.wav,117548,pedra que rola não põe musgo
common_voice_pt_20173747.wav,121388,noite de julho a chuva não quer
common_voice_pt_20173749.wav,136748,vamos começar tudo de novo e quanto a isso
common_voice_pt_20173750.wav,184364,duas mulheres estão sentadas conversando e rindo juntas
common_voice_pt_20173756.wav,144428,um homem está descendo um penhasco sobre o oceano
common_voice_pt_20173758.wav,130604,um jovem skatista pulando um truque no ar
common_voice_pt_20173760.wav,115244,a jovem está jogando basquete
common_voice_pt_20173890.wav,240428,bolhas de sabão são sopradas em um quadrado onde as pessoas as perseguem
common_voice_pt_20173891.wav,230444,quatro crianças encapuzadas se amontoam debaixo de um cobertor ao ar livre
common_voice_pt_20173892.wav,232748,dois homens lutam em uma luta de boxe com luvas brancas
common_voice_pt_20173893.wav,149804,eles me deram uma casa em um hotel comigo
common_voice_pt_20173894.wav,161324,fomos ao shopping ontem
common_voice_pt_20174340.wav,161324,duas pessoas caminham por um caminho nas florestas preservadas
common_voice_pt_20174341.wav,159788,um homem mulher e criança se divertindo em uma praia
common_voice_pt_20174343.wav,117548,os homens nunca entenderam as palavras dos sábios
common_voice_pt_20174344.wav,84524,a praia parecia tão bonita
common_voice_pt_20177286.wav,250412,uma criança com uma mochila laranja está carregando uma casa de pássaros verdes
common_voice_pt_20177287.wav,178988,o departamento de serviços de saúde depende da gestão de serviços de saúde
common_voice_pt_20177288.wav,115244,ninguém prestou atenção aos dois viajantes
common_voice_pt_20177289.wav,159788,um jovem derramando chá dentro de um frasco de vidro
common_voice_pt_20177293.wav,95276,karen não virá hoje
common_voice_pt_20177295.wav,88364,eu realmente não sei
common_voice_pt_20177297.wav,166700,o filhote puxou a coleira quando viu uma forma felina
common_voice_pt_20177298.wav,228908,comunicar intenções idéias e sentimentos de forma consistente e honesta
common_voice_pt_20177299.wav,98348,os sábios entenderão
common_voice_pt_20178415.wav,115244,poder corrompe
common_voice_pt_20178416.wav,140588,uma mulher dá o polegar para cima na encosta
common_voice_pt_20178417.wav,165164,as crianças estão andando no caminho ladeado por árvores
common_voice_pt_20178418.wav,88364,eu quero continuar
common_voice_pt_20178424.wav,249644,tampe o frasco com uma tampa de latão apertada
common_voice_pt_20178425.wav,190508,um macho de camisa marrom está usando uma faca para cortar um bolo
common_voice_pt_20178428.wav,161324,duas senhoras bonitas mostram as costas baixas de seus vestidos
common_voice_pt_20178436.wav,121388,ele tem outras coisas para fazer primeiro
common_voice_pt_20178437.wav,171308,então ela pegou as duas mãos dele na dela e começou a orar baixinho
common_voice_pt_20178438.wav,192044,não se preocupe e deixe os quietos ela acabou dizendo enquanto enterrava seu burro
common_voice_pt_20179481.wav,122924,quem é seu amigo perguntou o chefe
common_voice_pt_20179482.wav,140588,colar pode limpar o latão mais sujo
common_voice_pt_20179484.wav,202028,um homem mais velho em uma jaqueta preta olhando para baixo
common_voice_pt_20179738.wav,160556,dois cães estão se esfregando nariz a nariz
common_voice_pt_20179740.wav,155948,quatro crianças em um ovo falso se divertindo
common_voice_pt_20179742.wav,142892,não há mais nada que possamos fazer hoje à noite
common_voice_pt_20179746.wav,129068,uma criança está posando com pateta
common_voice_pt_20180388.wav,194348,várias crianças praticando artes marciais com espadas de madeira
common_voice_pt_20180390.wav,198188,um homem fica em pernas de pau enquanto as crianças assistem
common_voice_pt_20180392.wav,192044,homem de camisa azul andando de bicicleta fumando um cigarro
common_voice_pt_20180393.wav,145964,consultar calendário para esta final de semana
common_voice_pt_20183192.wav,286508,um homem e uma mulher em preto e branco estão em um elevador
common_voice_pt_20183193.wav,238124,e isso enquanto ele não vive de forma independente ou admite trabalhar a vida
common_voice_pt_20183195.wav,178220,as pessoas estão se dedicando à música e se divertindo muito
common_voice_pt_20183196.wav,208940,um macho em um terno preto e chapéu segurando o fio
common_voice_pt_20183207.wav,232748,de acordo com o dicionário a palavra gizmo significa o mesmo que gadget
common_voice_pt_20183209.wav,104492,ela escreveu as coisas
common_voice_pt_20183210.wav,91436,mas então ele parou
common_voice_pt_20183212.wav,228140,em nosso caminho para são francisco estávamos ouvindo música reggae e fumando maconha
common_voice_pt_20183214.wav,156716,e espero que mark supere higgins
common_voice_pt_20185307.wav,235052,ela também é uma pessoa que gosta de conversar
common_voice_pt_20185308.wav,139820,eu me pergunto o que ele quer
common_voice_pt_20185309.wav,218156,um homem com um suéter vermelho segura uma criança em cima de seus ombros
common_voice_pt_20185310.wav,109868,recite o horário do filme
common_voice_pt_20185313.wav,198188,por favor encontre o trabalho the burning world
common_voice_pt_20185337.wav,181292,se a barriga não for feliz todo o seu corpo sofrerá
common_voice_pt_20185338.wav,151340,um homem passa por um clube chamado 'gruta'
common_voice_pt_20185339.wav,202796,uma mulher apenas soltando uma bola de boliche na pista de boliche
common_voice_pt_20185340.wav,187436,cruzamento movimentado no horário de verão em uma cidade
common_voice_pt_20185341.wav,227372,as regras de correio podem ser usadas para mover encaminhar ou excluir novas mensagens
common_voice_pt_20200600.wav,142124,uma banda praticando para um show
common_voice_pt_20200603.wav,140588,eu devo a eles mais de um milhão
common_voice_pt_20204955.wav,163628,uma garota de camisa azul salta no ar
common_voice_pt_20204957.wav,79148,venha
common_voice_pt_20204958.wav,184364,um grupo de violinistas tocando na frente de microfones
common_voice_pt_20218288.wav,165164,uma banda de quatro jogadores toca no palco
common_voice_pt_20218290.wav,199724,um pescador senta se em seu barco reparando sua rede
common_voice_pt_20218291.wav,138284,eu prefiro pizza com massa fina
common_voice_pt_20218292.wav,202028,não acredito então que ele morra por fraqueza
common_voice_pt_20218293.wav,163628,o nome dado em espanha e portugal
common_voice_pt_20218294.wav,153644,dois jovens praticam kickboxing
common_voice_pt_20218295.wav,132908,um processo de registro é necessário
common_voice_pt_20218297.wav,126764,ele decidiu passar a noite lá
common_voice_pt_20218299.wav,159788,duas pessoas estão remando uma canoa pela água
common_voice_pt_20218300.wav,184364,a menina em um vestido de flor está falando com as senhoras na rua
common_voice_pt_20218301.wav,163628,um macho pintando uma cena na frente dele
common_voice_pt_20218302.wav,111404,quais são os tempos do filme
common_voice_pt_20218303.wav,213548,a canoa de bétula deslizou sobre as tábuas lisas
common_voice_pt_20218304.wav,188204,dois meninos e uma menina vestida com roupas tradicionais
common_voice_pt_20218305.wav,222764,um homem atravessa um pedaço de madeira para consertar uma cerca
common_voice_pt_20218306.wav,198188,ele queria esquecer a visão e retornar à sua meditação
common_voice_pt_20218307.wav,157484,ontem pedi ao meu médico uma nova receita
common_voice_pt_20218309.wav,244268,um homem está fazendo um salto na prancha perto de outras pessoas na água
common_voice_pt_20218311.wav,180524,jovem em uma sala de aula criando arte
common_voice_pt_20218313.wav,102188,escolha do zero
common_voice_pt_20218316.wav,144428,banda fazendo um concerto para as pessoas
common_voice_pt_20218317.wav,215084,mas também foi muito limitado especialmente quando se trata de codificação
common_voice_pt_20218319.wav,205868,chuva no final de setembro em outubro de plantio de cogumelos
common_voice_pt_20218320.wav,186668,algumas crianças brincando em um buraco cheio de bolas coloridas
common_voice_pt_20218321.wav,155948,porque ele estava com medo o menino não respondeu
common_voice_pt_20218322.wav,153644,um grupo de pessoas protestando em uma cidade
common_voice_pt_20218324.wav,103724,então ele se levantou
common_voice_pt_20218325.wav,96044,eu te imploro
common_voice_pt_20218326.wav,161324,um homem de camisa azul andando de moto no japão
common_voice_pt_20218327.wav,113708,eu quero olhar para a minha flor
common_voice_pt_20218333.wav,157484,yan shuilong nasceu em tainan
common_voice_pt_20218336.wav,98348,por bem ou por mal
common_voice_pt_20218337.wav,230444,muitas pessoas tirando fotos das montanhas na frente de um sinal de nenhum caminhão
common_voice_pt_20218338.wav,149804,um empregado limpa mesas em um restaurante
common_voice_pt_20218341.wav,180524,eu prefiro andar de táxi em vez de treinar para ir ao aeroporto
common_voice_pt_20218343.wav,192044,um homem em um casaco verde e preto está encostado na lata de lixo
common_voice_pt_20218346.wav,205868,um rapazinho tem a mão na parte de trás das calças enquanto anda
common_voice_pt_20219685.wav,99884,eu vou sair com ela em tom
common_voice_pt_20219686.wav,113708,vale a pena pelo menos tentar minimizar o delta
common_voice_pt_20219687.wav,141356,uma multidão de pessoas senta em uma praça pública
common_voice_pt_20219688.wav,191276,dois homens e uma mulher estão vestindo trajes tradicionais enquanto dançam em um festival
common_voice_pt_20219689.wav,82220,que clima maravilhoso
common_voice_pt_20219700.wav,134444,qualquer um que passasse pela ponte teria que pagar
common_voice_pt_20219702.wav,97580,um homem e uma mulher prestes a comer
common_voice_pt_20219703.wav,154412,um palhaço de rodeio está caindo quando um touro está perto de chutá lo
common_voice_pt_20219704.wav,134444,um homem vestindo uma camiseta branca tem a boca bem aberta
common_voice_pt_20219726.wav,95276,onde a areia era mais substancial
common_voice_pt_20219727.wav,138284,um cão marrom que está em uma praia ao lado de um frisbee azul
common_voice_pt_20219728.wav,145196,recém casados estão se beijando na recepção no dia do casamento
common_voice_pt_20219749.wav,74540,deixe me ter a mesa
common_voice_pt_20219751.wav,132140,uma pessoa está andando por uma vitrine com um vestido vermelho
common_voice_pt_20219752.wav,122156,um cachorro pula no ar ao lado de um homem na praia
common_voice_pt_20219753.wav,150572,as pessoas estão se deslocando em torno de um cruzamento movimentado da cidade
common_voice_pt_20219754.wav,166700,a mussarela é um queijo cremoso que combina bem com tomate e manjericão
common_voice_pt_20219760.wav,146732,o sistema para determinar o preço do contrato é o dos preços unitários
common_voice_pt_20219761.wav,92204,existem estrelas brilhantes no céu
common_voice_pt_20219762.wav,121388,um grande grupo de pessoas debaixo de uma grande tenda vermelha
common_voice_pt_20219763.wav,131372,o mel tem um aroma picante de tomilho e erva doce
common_voice_pt_20219764.wav,102956,eu tenho que trabalhar neste sábado
common_voice_pt_20219780.wav,83756,pagamento de horas extras
common_voice_pt_20219781.wav,99116,a perdiz cansada é mais delicada
common_voice_pt_20219782.wav,117548,grupo de pessoas pegar algo que está pegando fogo
