wav_filename,wav_filesize,transcript
common_voice_pt_19506498.wav,92204,o menino ficou chocado
common_voice_pt_19506524.wav,117548,espero que ele possa mudar de ideia
common_voice_pt_19506525.wav,125228,ouça o solo desta guitarra
common_voice_pt_19506527.wav,71468,como devo saber
common_voice_pt_19506538.wav,176684,eu sei que ele as escreveu por causa dos erros ortográficos
common_voice_pt_19506540.wav,84524,estou calmamente perto
common_voice_pt_19506542.wav,80684,apenas tu e eu
common_voice_pt_19506552.wav,73004,isso importa
common_voice_pt_19506553.wav,94508,ninguém quer ouvir o anúncio
common_voice_pt_19506555.wav,117548,aprenda a tocar a cifra de hoje
common_voice_pt_19506556.wav,217388,e a garota apontou para o sul indicando que lá estava o homem estranho
common_voice_pt_19506561.wav,145964,pedestres interagem com artistas de rua
common_voice_pt_19506563.wav,111404,uau esta é uma boa mesa
common_voice_pt_19506564.wav,102188,nenhum ele é leal
common_voice_pt_19506567.wav,115244,ele realmente não parece tão ruim
common_voice_pt_19506568.wav,102188,eles fizeram bolinho de queijo
common_voice_pt_19506569.wav,102188,apenas mais uma tentativa
common_voice_pt_19506571.wav,109868,nem sempre a verdade é evidente
common_voice_pt_19506573.wav,145964,um grupo de pessoas chutando uma grande bola vermelha
common_voice_pt_19506574.wav,145964,colina de george e os bosques de painshill
common_voice_pt_19506575.wav,138284,deslize a caixa para esse espaço vazio
common_voice_pt_19506576.wav,203564,eu vou estudar redes neurais neste final de semana
common_voice_pt_19506582.wav,142124,o garoto tentou ler o que estava escrito na areia
common_voice_pt_19506583.wav,88364,ah então foi assim
common_voice_pt_19506592.wav,149804,faça algumas verificações de dados duplicadas
common_voice_pt_19506595.wav,119084,desamparados eles correram
common_voice_pt_19506596.wav,238124,corrente alternada trifásica é uma maneira eficiente de transmitir energia
common_voice_pt_19506602.wav,94508,leva tempo claro
common_voice_pt_19506605.wav,192044,foi escondido de vista por uma massa de folhas e arbustos
common_voice_pt_19506609.wav,138284,então seu coração ficou quieto por uma tarde inteira
common_voice_pt_19506610.wav,145964,um cachorro preto corre em volta de uma piscina ao ar livre
common_voice_pt_19506611.wav,117548,o professor não está feliz com seus alunos
common_voice_pt_19506624.wav,172844,uma mulher nova carrega muitos scarves coloridos na praia
common_voice_pt_19506625.wav,113708,maktub pensou o menino
common_voice_pt_19506632.wav,125228,pedra estranha
common_voice_pt_19506633.wav,157484,aos sábados geralmente há festas na minha cidade
common_voice_pt_19506634.wav,102188,preparando se para o funeral
common_voice_pt_19506635.wav,126764,mas ele não precisava se preocupar com isso agora
common_voice_pt_19506642.wav,207404,um grupo de mulheres jogando roller derby em uma formação compacta
common_voice_pt_19506644.wav,99884,eu não quero nada para mim mesmo
common_voice_pt_19506645.wav,109868,carros motos e etc
common_voice_pt_19506646.wav,125228,sua mente estava cheia de pensamentos
common_voice_pt_19506652.wav,161324,a caravana teria muita sorte em chegar ao oásis
common_voice_pt_19506653.wav,94508,a escrita chinesa
common_voice_pt_19506656.wav,65324,até o fim
common_voice_pt_19506662.wav,111404,não haverá insurreição vermelha
common_voice_pt_19506663.wav,109868,ele estava vendendo melhor do que nunca
common_voice_pt_19506665.wav,225068,uma mulher vestindo vermelho branco e azul está andando de bicicleta em uma academia
common_voice_pt_19506667.wav,157484,ronnie assistiu com horror quando o espelho se transformou
common_voice_pt_19521968.wav,86828,o gato comeu o rato
common_voice_pt_19521969.wav,172844,precisamos chegar a tempo para podermos ver o show
common_voice_pt_19521971.wav,115244,eu nunca vi isso antes na minha vida
common_voice_pt_19521973.wav,225068,escolas reais escolas secundárias dando uma educação prática geral
common_voice_pt_19521975.wav,129068,pode ir para a estação de teleférico
common_voice_pt_19521976.wav,144428,ainda temos muitos empréstimos para pagar
common_voice_pt_19521977.wav,175148,sem ofensa mas sua agilidade deixa muito a desejar
common_voice_pt_19521978.wav,171308,quando o sol subiu os homens começaram a bater no menino
common_voice_pt_19521979.wav,129068,livros e vinhos os mais antigos
common_voice_pt_19521980.wav,84524,compre este livro
common_voice_pt_19521982.wav,106028,ambos sabiam se expressar bem
common_voice_pt_19521983.wav,79148,boas lembranças
common_voice_pt_19521985.wav,176684,ele estava pensando em presságios e alguém apareceu
common_voice_pt_19521986.wav,122924,o cheque será certificado
common_voice_pt_19521988.wav,125228,a porta estava trancada
common_voice_pt_19521989.wav,178988,um homem toca guitarra em um teatro externo
common_voice_pt_19521990.wav,163628,ruth era chegada ao assunto da matéria
common_voice_pt_19521992.wav,90668,eu quero saber
common_voice_pt_19521993.wav,144428,a lista era assustadoramente extensa
common_voice_pt_19521994.wav,102188,para fazer tudo no mundo
common_voice_pt_19521995.wav,103724,minha caneta é azul
common_voice_pt_19521997.wav,145964,é o trabalho mestre dos alquimistas
common_voice_pt_19521999.wav,202028,dois homens andam de bicicleta pela rua em um dia ensolarado
common_voice_pt_19522000.wav,209708,eu costumava olhar para aquelas mulheres e invejar sua felicidade
common_voice_pt_19522001.wav,130604,tocou em sua mão com ternura
common_voice_pt_19522002.wav,115244,minha percepção era diferente
common_voice_pt_19522003.wav,165164,eu uso o firefox como navegador principal
common_voice_pt_19522004.wav,122924,lasanha feita para veganos
common_voice_pt_19522005.wav,102188,quando o oceano subir
common_voice_pt_19522006.wav,213548,função permite pressionar o acelerador com o pé esquerdo
common_voice_pt_19522008.wav,92204,tudo vai ficar bem
common_voice_pt_19522009.wav,109868,eles vão acreditar nisso
common_voice_pt_19522010.wav,134444,seus registros estavam incompletos
common_voice_pt_19522015.wav,134444,e que outros associados ele tinha
common_voice_pt_19522016.wav,99884,o corpo todo é neve
common_voice_pt_19522017.wav,155948,apenas água quente depois de sair da estação
common_voice_pt_19528863.wav,159788,dois homens em uma rua um segurando uma bandeira vermelha
common_voice_pt_19528864.wav,109868,guarde isso para o tribune
common_voice_pt_19528866.wav,184364,o paraguai e o uruguai não participarão da copa do mundo este ano
common_voice_pt_19528867.wav,140588,os chineses dizem que levará dez minutos
common_voice_pt_19528868.wav,172844,varrendo o chão separando mercadorias etc
common_voice_pt_19528870.wav,103724,qual é o seu valor hoje
common_voice_pt_19528871.wav,99884,eu sempre fui pontual
common_voice_pt_19528874.wav,98348,o que isso tem a ver com isso
common_voice_pt_19528877.wav,142124,abra um terminal e execute um programa
common_voice_pt_19528879.wav,94508,e até um centavo
common_voice_pt_19528880.wav,129068,uma semana inteira nas bermudas
common_voice_pt_19528881.wav,94508,cheia de amor e união
common_voice_pt_19528882.wav,172844,uma jovem está descendo uma colina coberta de neve
common_voice_pt_19528883.wav,190508,um grupo de jovens asiáticos em pé sob um banner
common_voice_pt_19528884.wav,142124,o dano ao pano foi reparado rapidamente
common_voice_pt_19528885.wav,228908,o alquimista seguiu enquanto o cavalo do menino corria por quase meia hora
common_voice_pt_19528887.wav,75308,muito obrigado
common_voice_pt_19528888.wav,107564,são paulo capital
common_voice_pt_19528890.wav,169004,eles abriram a garrafa de vinho e beberam muito
common_voice_pt_19528894.wav,213548,pelo menos doze roteiros foram encontrados neste baú
common_voice_pt_19528895.wav,102188,em uma hora chegaremos
common_voice_pt_19528896.wav,178988,a loja é exatamente do tamanho que eu sempre quis que fosse
common_voice_pt_19528897.wav,96044,eu sou muito infeliz
common_voice_pt_19528898.wav,73004,não estava lá
common_voice_pt_19528899.wav,86828,um pássaro comendo
common_voice_pt_19528900.wav,92204,tratamento de aúdio
common_voice_pt_19528902.wav,130604,eu não estou feliz que o show dure tanto tempo
common_voice_pt_19528904.wav,122924,o espartilho apertou sua cintura
common_voice_pt_19528905.wav,148268,eu vou viver uma vida normal e ter uma casa
common_voice_pt_19528906.wav,103724,foi alinhado perfeitamente
common_voice_pt_19528910.wav,134444,é conveniente manter algum dinheiro
common_voice_pt_19528911.wav,130604,o uso ilegal de software é um crime
common_voice_pt_19528912.wav,106028,dimes caiu de todos os lados
common_voice_pt_19528915.wav,230444,o menino ficou com medo os presságios lhe disseram que algo estava errado
common_voice_pt_19528918.wav,125228,o picolé está por dois reais
common_voice_pt_19528919.wav,172844,toby disse ele vai processar sua ex esposa
common_voice_pt_19528921.wav,175148,a luz laranja fraca reflete a paisagem urbana
common_voice_pt_19528922.wav,153644,mas não se preocupe o alquimista continuou
common_voice_pt_19528923.wav,132908,eu não quero ser um desenvolvedor
common_voice_pt_19528924.wav,136748,a linguagem é um intérprete do coração
common_voice_pt_19528925.wav,107564,vivendo em taipei
common_voice_pt_19528926.wav,79148,semana passada
common_voice_pt_19528933.wav,136748,para as dores esfaqueado
common_voice_pt_19528934.wav,155948,faça uma busca no google por gatos brancos
common_voice_pt_19528935.wav,132908,há cinco meninos girando em um merrygoround
common_voice_pt_19528936.wav,132908,cães correndo ao redor de uma pista
common_voice_pt_19528937.wav,94508,qual desses homens é
common_voice_pt_19528938.wav,257324,quando o jogo ainda está indeciso depois de sessenta minutos as horas extras começam
common_voice_pt_19528939.wav,145964,serviço de emprego da cidade de taipei
common_voice_pt_19528940.wav,203564,homem que olha a parte traseira de uma escavadora em um campo do cascalho
common_voice_pt_19528941.wav,152108,a kylie jenner é muito famosa
common_voice_pt_19528942.wav,86828,continua
common_voice_pt_19528944.wav,142124,o alquimista bateu no portão do mosteiro
common_voice_pt_19528945.wav,86828,quando é a festa
common_voice_pt_19528947.wav,134444,ela era gentil com velhos doentes
common_voice_pt_19528949.wav,126764,muitos espaços imaginados
common_voice_pt_19528951.wav,69164,não é fácil
common_voice_pt_19528955.wav,144428,uma menina senta se fora em uma grande fonte
common_voice_pt_19528956.wav,175148,mas eu estou indo em busca do meu tesouro o menino disse
common_voice_pt_19528957.wav,129068,eu posso ver os outdoors agora
common_voice_pt_19528963.wav,99884,eles nunca vão nos fechar hoje
common_voice_pt_19528965.wav,99884,ela não tem tempo para reagir
common_voice_pt_19528967.wav,153644,vamos apenas começar por apreender a propriedade post
common_voice_pt_19528968.wav,122924,exatamente respondeu o alquimista
common_voice_pt_19528969.wav,171308,eu fiz algumas panquecas deliciosas esta manhã
common_voice_pt_19528970.wav,92204,tratado existente
common_voice_pt_19528971.wav,126764,são paulo rio de janeiro e goiás
common_voice_pt_19528972.wav,113708,mas vai demorar menos de dez horas
common_voice_pt_19528973.wav,126764,ela tem o sorriso mais lindo que eu já vi
common_voice_pt_19528974.wav,109868,maria acha que é paulo
common_voice_pt_19528978.wav,113708,condução pouco especializada
common_voice_pt_19528979.wav,98348,nunca é tarde para consertar
common_voice_pt_19528980.wav,148268,dois cachorros pequenos procuram algo no chão
common_voice_pt_19528981.wav,82988,hoje está frio
common_voice_pt_19528982.wav,198188,enquanto se moviam ao longo de o menino tentou ouvir seu coração
common_voice_pt_19528983.wav,129068,saltos rápidos raramente são atingidos
common_voice_pt_19528984.wav,198188,nem o radar nem os outros instrumentos detectaram o bombardeiro stealth
common_voice_pt_19528985.wav,171308,um homem de camiseta regata um cachorro quente
common_voice_pt_19528986.wav,144428,o filho mais novo não dormiu bem ultimamente
common_voice_pt_19528987.wav,165164,várias pessoas estão colhendo culturas em um mercado urbano
common_voice_pt_19528988.wav,161324,pegue algumas roupas velhas e comece a costurar
common_voice_pt_19528989.wav,138284,qual é o problema com as pessoas deste mundo
common_voice_pt_19528992.wav,111404,deixe o ter tudo o que ele quer
common_voice_pt_19528993.wav,184364,esperar para ouvir a mãe da garota no rádio seria o melhor
common_voice_pt_19528994.wav,145964,a tigela de cobre brilhava nos raios do sol
common_voice_pt_19528995.wav,109868,é o professor da kimberly
common_voice_pt_19528996.wav,113708,a resposta vem para o fundo
common_voice_pt_19528999.wav,152108,acabei de encontrar uma loja com um assento
common_voice_pt_19529000.wav,106028,por que eles não me acordaram
common_voice_pt_19529001.wav,149804,alguns homens estão em frente a uma fileira de bandeiras
common_voice_pt_19529002.wav,79148,não sei onde vai
common_voice_pt_19529003.wav,140588,sim não se preocupe vamos encontrá lo
common_voice_pt_19529005.wav,199724,adicione o artista à lista de reprodução de explosões nucleares
common_voice_pt_19529007.wav,163628,ela fala cinco idiomas mas fluentemente
common_voice_pt_19529008.wav,232748,pergunte ao dono da barraca quanto custa a espada disse ele ao amigo
common_voice_pt_19529009.wav,171308,muitas pessoas assistem a um desfile ao lado de uma rua
common_voice_pt_19529011.wav,75308,agora o que é isso
common_voice_pt_19529012.wav,157484,o caminho através da floresta estava apagado e assustador
common_voice_pt_19529013.wav,98348,eu ainda posso comer à noite
common_voice_pt_19529014.wav,115244,um trator está dirigindo em um campo
common_voice_pt_19529015.wav,122924,a vida começa aos quarenta anos
common_voice_pt_19529017.wav,113708,o evento terminou sem incidentes
common_voice_pt_19529018.wav,86828,em breve poderá estar cheio
common_voice_pt_19529019.wav,92204,todo mundo estava com gripe
common_voice_pt_19529020.wav,86828,é o seu tesouro
common_voice_pt_19529021.wav,171308,a expressão de jennifer mudou puxe meu dedo ela disse
common_voice_pt_19529022.wav,98348,muro da corte legislativa
common_voice_pt_19529028.wav,73004,um amigo seu
common_voice_pt_19529029.wav,115244,isso não é uma boa alternativa
common_voice_pt_19529030.wav,211244,eu estava em perseguição da scooter quando pedalei pela avenida
common_voice_pt_19529031.wav,80684,grupo de fraude
common_voice_pt_19529034.wav,167468,a terra tem cerca de quatro ponto cinco milhões de anos
common_voice_pt_19529037.wav,148268,nos encontramos todas as outras segundas feiras
common_voice_pt_19529038.wav,88364,recolhidos na entrada
common_voice_pt_19529039.wav,96044,qual o seu nome mesmo
common_voice_pt_19529040.wav,107564,o cão preto e branco tem uma bola na boca
common_voice_pt_19529041.wav,130604,melhor salvar antes de continuar
common_voice_pt_19529042.wav,209708,eu ainda não tenho idéia de como me transformar no vento repetiu o menino
common_voice_pt_19529043.wav,113708,bom problema pode suportar
common_voice_pt_19529044.wav,111404,a nova lei foi retroativa
common_voice_pt_19529045.wav,148268,ela se sentou no chão tomando seu café
common_voice_pt_19529047.wav,122924,deixe me dor nas costas
common_voice_pt_19529049.wav,195884,a imensa coleção de pessoas e animais começou a viajar mais rápido
common_voice_pt_19529050.wav,94508,nada pessoal nisso
common_voice_pt_19529051.wav,132908,ele é um grande fã de beyoncé
common_voice_pt_19529054.wav,144428,sua equipe fará o trabalho de limpeza
common_voice_pt_19529055.wav,107564,todo homem tem seu preço
common_voice_pt_19529056.wav,149804,o chaveiro do coração rosa amor brilhava
common_voice_pt_19529057.wav,76844,não mais sozinho
common_voice_pt_19529059.wav,126764,foi um mega monstro feito de metal
common_voice_pt_19529060.wav,134444,ele começou a ler o livro que ele havia comprado
common_voice_pt_19529061.wav,109868,haverá esses problemas hoje
common_voice_pt_19529062.wav,134444,vamos dar uma olhada no desvio padrão
common_voice_pt_19529063.wav,111404,isso deve ser melhor compreendido
common_voice_pt_19529064.wav,121388,talvez a brisa não sopre mais
common_voice_pt_19529065.wav,159788,um menino de azul está puxando um carro de brinquedo
common_voice_pt_19529070.wav,230444,em nome de todos os meus colegas gostaria de expressar minha mais alta gratidão
common_voice_pt_19529071.wav,157484,imitando com sucesso o seu design
common_voice_pt_19529073.wav,134444,essa balada é tão cativante adorei
common_voice_pt_19529074.wav,226604,por isso simplesmente estruturo minha lista em torno de minhas motivações e situações
common_voice_pt_19529075.wav,165164,outros tropeçaram na pedra por acidente
common_voice_pt_19529079.wav,99884,emulação de sistema
common_voice_pt_19529082.wav,109868,que tipo de homem ele é
common_voice_pt_19529083.wav,153644,homem executivo em um terno esperando
common_voice_pt_19529084.wav,192044,o dragão soprou um jato de fogo de nove metros de comprimento
common_voice_pt_19529085.wav,129068,faça um voto direto no momento
common_voice_pt_19529087.wav,113708,existem dois desafios
common_voice_pt_19529088.wav,130604,essa balada é tão atraente que eu gosto
common_voice_pt_19536844.wav,119084,victoria nasceu no décimo nono anos setenta
common_voice_pt_19536845.wav,136748,um grupo de pessoas atravessa um carnaval
common_voice_pt_19588735.wav,79148,como poderia ser
common_voice_pt_19588736.wav,172844,no emacs familiarize se com o modo de sub palavras
common_voice_pt_19588737.wav,180524,rollerbladers rolam em formação descendo uma colina
common_voice_pt_19588738.wav,188204,uma mulher com uma criança fica na frente de uma estátua
common_voice_pt_19588739.wav,257324,uma garota vestindo uma camisa vermelha está andando longe de uma pista de boliche
common_voice_pt_19588740.wav,255788,confrontada com a escolha entre cappuccino e espresso ela se decidiu por um americano
common_voice_pt_19588741.wav,199724,um time de futebol joga diante de um estádio quase vazio
common_voice_pt_19588743.wav,182828,um menino está nas costas de outra pessoa que está usando um chapéu
common_voice_pt_19588746.wav,226604,um homem com um colete amarelo e calças azuis está andando pela grama seca
common_voice_pt_19588747.wav,121388,o trem está descendo a pista
common_voice_pt_19588749.wav,218924,cara de suéter de flanela shorts e sandálias de golfe em miniatura
common_voice_pt_19588752.wav,175148,as pessoas estão se enfrentando enquanto jogam futebol
common_voice_pt_19588753.wav,172844,um homem está correndo um camelo como se fosse um cavalo
common_voice_pt_19715658.wav,241964,enquanto jennifer caminhava pelo corredor ela se perguntou se tinha cometido um erro
common_voice_pt_19715659.wav,182828,os garotos estão procurando por maçãs que não existem
common_voice_pt_19715660.wav,149804,noventa e cinco linhas e não mais é isso
common_voice_pt_19715661.wav,163628,o vizinho do quarto é um caso como um repolho
common_voice_pt_19715679.wav,167468,uma mulher e um cão sentam se no tronco de uma árvore
common_voice_pt_19715680.wav,186668,uma jovem garota em um parque lança um objeto no ar
common_voice_pt_19715681.wav,145964,um jovem rapaz praticando artes marciais
common_voice_pt_19715682.wav,172844,ninguém atendeu então fui até o lugar dela a caminho daqui
common_voice_pt_19715683.wav,215084,um homem atravessa um pedaço de madeira para consertar uma cerca
common_voice_pt_19715696.wav,288044,dois homens vestindo roupas escocesas tradicionais seguram as gaitas de foles nas mãos
common_voice_pt_19715698.wav,79148,sim seria
common_voice_pt_19715707.wav,286508,dois homens e uma mulher estão vestindo trajes tradicionais enquanto dançam em um festival
common_voice_pt_19753631.wav,136748,posso pegar o mais novo cronograma de filmes
common_voice_pt_19753632.wav,171308,várias pessoas que trabalham em uma estrutura de madeira
common_voice_pt_19797943.wav,186668,um cachorro bronzeado está jogando com uma bola de futebol
common_voice_pt_19797944.wav,176684,uma mulher que anda para casa com seus mantimentos
common_voice_pt_19797946.wav,149804,o dia de são joão é o dia mais longo do ano
common_voice_pt_19797958.wav,182828,cachos apertados ficam moles em dias chuvosos
common_voice_pt_19797959.wav,167468,crianças e adultos caminham por uma fazenda de árvores
common_voice_pt_19797960.wav,176684,eu não gosto de superestrelas com cara de botox
common_voice_pt_19797961.wav,175148,por favor procure o show estátua de james outram
common_voice_pt_19797962.wav,202028,um cão marrom joga com uma bola alaranjada brilhante na neve
common_voice_pt_19797974.wav,251948,uma pessoa vestida colorida está levantando com um guarda chuva azul e branco
common_voice_pt_19797975.wav,182828,alguém em uma camisa verde limão está segurando uma árvore
common_voice_pt_19797976.wav,167468,um surfista está fazendo cache de uma onda
common_voice_pt_19797977.wav,194348,uma pessoa em legging azul desfrutando de patinação no gelo
common_voice_pt_19797978.wav,211244,uma criança está de pé na frente de algumas árvores
common_voice_pt_19797979.wav,90668,oh eu não sei
common_voice_pt_19797981.wav,176684,um casal assistindo a um show em um restaurante
common_voice_pt_19797982.wav,190508,apesar de anos de pesquisa o problema permaneceu intratável
common_voice_pt_19797998.wav,88364,ela não estava lá
common_voice_pt_19797999.wav,184364,peixe e batatas fritas são muito ricos em colesterol
common_voice_pt_19798001.wav,119084,uma criança brincando na neve
common_voice_pt_19798002.wav,106028,militares patrulham uma área
common_voice_pt_19798008.wav,245804,um chef mistura a massa enquanto mostra as instruções do aluno
common_voice_pt_19798010.wav,175148,uma velha cortando o cabelo em uma rua lateral
common_voice_pt_19798011.wav,195884,um homem com uma guitarra em uma banda cantando em um microfone
common_voice_pt_19798012.wav,125228,ninguém vai vir em seu socorro
common_voice_pt_19798033.wav,169004,tom hanks lendo um livro na tomada de náufrago
common_voice_pt_19798034.wav,167468,um menino olha por cima de um balcão de metal branco
common_voice_pt_19798035.wav,144428,um grupo de patinadores de gelo de velocidade
common_voice_pt_19798036.wav,157484,um músico no palco chega a um fã na platéia
common_voice_pt_19798098.wav,169004,o cão grande está olhando através da cerca para o pequeno cão
common_voice_pt_19798099.wav,115244,elizabeth charles está morta
common_voice_pt_19798101.wav,163628,liz colocou as flores em um vaso espelhado
common_voice_pt_19798113.wav,103724,muito bem ela disse
common_voice_pt_19798114.wav,199724,em sua visita ao irã o diplomata criticou a censura estrita
common_voice_pt_19798116.wav,171308,um homem andando na rua carregando um saco de lixo
common_voice_pt_19798117.wav,142124,um homem e uma mulher estão dançando juntos
common_voice_pt_19798121.wav,198188,quatro pessoas vestidas para o tempo quente em uma rua caminhando
common_voice_pt_19798122.wav,73004,eu não me dirigi
common_voice_pt_19798126.wav,190508,pessoas subindo um conjunto estreito de escadas de madeira
common_voice_pt_19798127.wav,152108,um cão preto e marrom cavando através da neve
common_voice_pt_19432740.wav,125228,somos muito vulneráveis
common_voice_pt_19432742.wav,188204,sua alma deve ser muito primitiva para entender essas coisas
common_voice_pt_19432747.wav,155948,não não obrigado apenas procurando
common_voice_pt_19432753.wav,125228,essa palavra é uma sigla
common_voice_pt_19432754.wav,130604,volte e peça informações
common_voice_pt_19432755.wav,119084,lara gosta de laranjas
common_voice_pt_19432756.wav,163628,eles entraram da chuva toda desgrenhada e fumegante
common_voice_pt_19432757.wav,144428,um dançarino está realizando um movimento de dança
common_voice_pt_19432768.wav,113708,são cerca de cinco
common_voice_pt_19432769.wav,175148,os pedestres andam em torno de carros em uma rua movimentada
common_voice_pt_19432770.wav,149804,ela se sentou no chão tomando seu café
common_voice_pt_19432771.wav,119084,jeff bezos tem filhos
common_voice_pt_19432784.wav,132908,o cabelo dela era preto
common_voice_pt_19432785.wav,172844,um homem mais velho dormindo em uma cadeira dobrável na rua
common_voice_pt_19432787.wav,244268,dois policiais vestindo coletes fluorescentes em pé na calçada enquanto as pessoas passam
common_voice_pt_19432794.wav,190508,um homem faz truques de skate em um estacionamento à noite
common_voice_pt_19432796.wav,202028,aquele cara ali gosta de beber muito fala muito mas não faz nada
common_voice_pt_19432798.wav,121388,melhor salvar antes de continuar
common_voice_pt_19432800.wav,175148,é o nome da filha do profeta disse fatima
common_voice_pt_19432820.wav,99884,chanceler imperial
common_voice_pt_19432821.wav,134444,este cavalheiro está falando ao telefone
common_voice_pt_19432822.wav,148268,talvez a água estivesse muito quente
common_voice_pt_19432823.wav,140588,dia de ano novo a quinze
common_voice_pt_19432835.wav,149804,isso já aconteceu muitas vezes antes
common_voice_pt_19432839.wav,159788,o ladino está comemorando seu triunfo
common_voice_pt_19432846.wav,126764,eu vaguei sozinho como uma nuvem
common_voice_pt_19432847.wav,121388,pagamento de horas extras
common_voice_pt_19432848.wav,192044,o registro no serviço é opcional sendo aberto para o público em geral
common_voice_pt_19432861.wav,96044,maravilhoso
common_voice_pt_19432862.wav,163628,segundo o dicionário isso não é verdade
common_voice_pt_19432863.wav,117548,deve ter sido uma criança
common_voice_pt_19432875.wav,149804,quem é seu amigo perguntou o chefe
common_voice_pt_19432877.wav,111404,o nome do menino era santiago
common_voice_pt_19432878.wav,130604,felipe falou com paulo pelo telefone
common_voice_pt_19432879.wav,136748,são paulo rio de janeiro e goiás
common_voice_pt_19432885.wav,152108,o grande problema é que londres é muito cara
common_voice_pt_19432886.wav,159788,o dano ao pano foi reparado rapidamente
common_voice_pt_19432887.wav,142124,faça um voto direto no momento
common_voice_pt_19432888.wav,155948,não o alquimista respondeu
common_voice_pt_19432890.wav,169004,o processamento das emoções dos personagens também é muito bom
common_voice_pt_19432891.wav,192044,uma corrente de amor correu de seu coração e o menino começou a rezar
common_voice_pt_19432892.wav,90668,qual é o tempo amanhã
common_voice_pt_19432893.wav,138284,filmes em que keanu reeves estava
common_voice_pt_19432894.wav,176684,os pedestres estavam em pé em uma calçada pavimentada com pedras
common_voice_pt_19432895.wav,148268,abra o google music e reproduza tudo
common_voice_pt_19432896.wav,167468,um menino que veste uma camisa vermelha corre ao longo de uma praia
common_voice_pt_19432898.wav,113708,isso é fácil disse o garoto
common_voice_pt_19432899.wav,125228,tenha um impulso majestoso
common_voice_pt_19432900.wav,148268,a espada permaneceu onde estava
common_voice_pt_19432901.wav,130604,eu quero esse anel de platina
common_voice_pt_19432902.wav,157484,uma criança anda de bicicleta por um caminho pavimentado
common_voice_pt_19432903.wav,274988,numa manobra cinematográfica de corda as forças especiais sobrepujaram os criminosos
common_voice_pt_19432912.wav,190508,o menino ficou com medo os presságios lhe disseram que algo estava errado
common_voice_pt_19432913.wav,88364,grupo de fraude
common_voice_pt_19432914.wav,152108,um trator está dirigindo em um campo
common_voice_pt_19432915.wav,119084,talvez a brisa não sopre mais
common_voice_pt_19432916.wav,119084,eu sou um otário por isso
common_voice_pt_19432917.wav,221228,é sábado está quente e eu realmente quero experimentar o ramen seco
common_voice_pt_19432918.wav,161324,a imensa coleção de pessoas e animais começou a viajar mais rápido
common_voice_pt_19432920.wav,126764,vamos dar uma olhada no desvio padrão
common_voice_pt_19432921.wav,149804,mas tudo o que ela realmente queria era um lar
common_voice_pt_19432923.wav,199724,eu ainda não tenho idéia de como me transformar no vento repetiu o menino
common_voice_pt_19432925.wav,125228,o que está feito está feito
common_voice_pt_19432926.wav,129068,isso é entendido sem dificuldades
common_voice_pt_19432927.wav,129068,o mercado está em alta
common_voice_pt_19432929.wav,159788,o paramédico cansado entregou seu paciente para a cirurgia
common_voice_pt_19432931.wav,145964,no topo da montanha ele sentia o vento
common_voice_pt_19432932.wav,115244,e eu sou o maior do lote
common_voice_pt_19432934.wav,130604,deu um grito peculiarmente agudo
common_voice_pt_19432935.wav,122924,dois homens e duas mulheres correndo
common_voice_pt_19432938.wav,161324,hunches sua mãe costumava chamá los
common_voice_pt_19432939.wav,122924,este é o meu ponto mais insatisfeito
common_voice_pt_19432940.wav,180524,um esquiador com uma jaqueta amarela está no ar acima das montanhas
common_voice_pt_19432941.wav,142124,vai nevar em granbury
common_voice_pt_19432942.wav,153644,apesar disso eu ainda acreditava que havia homens em marte
common_voice_pt_19432944.wav,106028,foi lá que o sábio viveu
common_voice_pt_19432945.wav,134444,pesquise imagens de gatos
common_voice_pt_19432946.wav,90668,coloque para amanhã
common_voice_pt_19432948.wav,161324,o lápis foi cortado para ser afiado em ambas as extremidades
common_voice_pt_19432949.wav,245804,o alquimista parou abruptamente e se debruçou no chão
common_voice_pt_19432950.wav,171308,minha sombra está por toda parte
common_voice_pt_19432951.wav,129068,seu pai teve um golpe de sorte
common_voice_pt_19432952.wav,117548,siga as instruções aqui
common_voice_pt_19432954.wav,109868,a luz dançou através do lago
common_voice_pt_19432955.wav,192044,a expressão de jennifer mudou puxe meu dedo ela disse
common_voice_pt_19432956.wav,94508,eu acho que é muito legal
common_voice_pt_19432957.wav,136748,sistema maduro comprovado
common_voice_pt_19432958.wav,86828,qual é o sobrenome
common_voice_pt_19432960.wav,130604,eles vão me encontrar de qualquer maneira
common_voice_pt_19432961.wav,153644,mas o menino estava com muito medo de ouvir palavras de sabedoria
common_voice_pt_19432963.wav,190508,um grupo inter racial de crianças jogando futebol em um bairro suburbano
common_voice_pt_19432964.wav,98348,deixe esse tempo
common_voice_pt_19432965.wav,244268,as ações de treinamento podem ser terceirizadas por meio de um serviço externo
common_voice_pt_19432966.wav,103724,se eu tiver tempo vou trabalhar
common_voice_pt_19432967.wav,136748,uma multidão de pessoas estava ao redor da fonte
common_voice_pt_19432968.wav,98348,claro que eu sou
common_voice_pt_19432970.wav,148268,onde as pessoas se reúnem para viver
common_voice_pt_19432971.wav,106028,qual é a previsão do tempo para amanhã
common_voice_pt_19432972.wav,126764,ele caminhou lentamente pelo mercado
common_voice_pt_19432973.wav,172844,diga a ela que eu a elegi e posso ter seu impeachment
common_voice_pt_19432974.wav,165164,as linhas de trem ofereciam um caminho fácil para seguir
